Geneid	02c_alignment_all_umitools/AG241010_Cyclon-CT_none_120mJ_2_all_dedup.bam	02c_alignment_all_umitools/AG241010_Cyclon-NT_none_120mJ_1_all_dedup.bam	02c_alignment_all_umitools/AG241010_Cyclon-NT_none_120mJ_2_all_dedup.bam	02c_alignment_all_umitools/AG241010_Cyclon_none_120mJ_2_all_dedup.bam	02c_alignment_all_umitools/AG241010_Cyclon_none_120mJ_1_all_dedup.bam	02c_alignment_all_umitools/AG241010_none_none_120mJ_2_all_dedup.bam	02c_alignment_all_umitools/AG241010_Cyclon-CT_none_120mJ_1_all_dedup.bam	02c_alignment_all_umitools/AG241010_none_none_120mJ_1_all_dedup.bam
ENSG00000240853.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000231018.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000212395.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000236687.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000160563.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000196358.12	0.0	0.0	0.0	0.0	5.6723950914948515	0.0	2.2512427138237645	0.0
ENSG00000107290.14	0.3505287040043483	0.0	0.0	0.0	0.4708541119519406	0.0	0.0	0.0
ENSG00000125482.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000188523.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000252521.1	595.807659344351	213.92363970945246	298.0601979248662	375.7219131778264	342.99838639251067	0.0	453.7604813983179	0.0
ENSG00000125492.10	98.24440492861433	0.0	0.0	0.0	0.0	0.0	5.951737688855167	0.0
ENSG00000125485.18	0.7673582753906947	0.0	0.0	0.0	1.030768080275606	0.0	0.0	0.0
ENSG00000125484.12	1.4121565076817144	0.0	0.41209517465554996	0.0	1.2646034228975802	0.0	0.0	0.0
ENSG00000165695.10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224992.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000165698.16	0.0	0.0	0.0	1.663664156827074	0.0	0.0	0.0	0.0
ENSG00000165699.15	0.2418050565520905	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000165702.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000263816.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000234907.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000238558.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000196205.8	24.511268511543804	7.700634978741989	10.729308780592735	54.09962752740481	32.92521107679488	0.0	49.002211814073206	0.0
ENSG00000288989.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000148308.18	2.3695818459447624	2.9777789491850286	9.335125909395169	0.0	9.548952850571009	0.0	3.158132526435954	0.0
ENSG00000273932.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000170835.17	3.574774460576895	0.0	0.0	1.9725005941717055	0.0	0.0	0.0	0.0
ENSG00000170827.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000160271.16	1.1129103021225923	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000285245.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000148288.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000171102.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000119440.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000175164.16	0.0	0.0	0.0	0.0	3.8872839475102077	0.0	0.0	0.0
ENSG00000201843.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204031.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000148296.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000201451.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000148297.16	0.5882196261667993	0.0	0.0	0.0	1.5802736069684897	0.0	0.0	0.0
ENSG00000230064.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000148303.17	15.212757802740994	4.779348518977937	4.994306265497088	4.197072309850608	12.77175999376343	0.0	20.27526726534039	0.0
ENSG00000206611.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000200831.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000199744.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000252542.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000148290.10	0.0	6.084290094125497	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000148291.10	4.260029024341135	0.0	3.7294819560168446	0.0	0.0	0.0	0.0	0.0
ENSG00000148248.14	3.7060397637011264	0.0	2.1629912766681145	1.3632870579746967	0.0	0.0	3.2928917372882287	0.0
ENSG00000198870.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000148300.12	0.0	0.0	1.4038253481766494	0.0	2.1539712785261913	0.0	0.0	0.0
ENSG00000160323.19	0.0	0.0	0.0	0.8227967615141608	0.0	0.0	0.0	0.0
ENSG00000160325.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000160326.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000187616.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000197859.11	0.9099356415045528	0.0	0.0	0.0	2.4445754856568365	0.0	2.425488996142388	0.0
ENSG00000196990.10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000261018.1	0.0	0.0	0.0	2.3600622687049397	0.0	0.0	0.0	0.0
ENSG00000123454.12	0.0	3.895186447732201	2.713585195965643	0.0	0.0	0.0	4.131104164223579	0.0
ENSG00000225756.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000123453.19	0.0	0.0	0.0	0.9176482834550274	0.0	0.0	0.0	0.0
ENSG00000160293.17	2.2469741263552234	1.8824677904738862	1.3114229053364403	1.6531235180298591	8.048771239997903	0.0	0.0	0.0
ENSG00000235106.10	0.714774772475108	0.0	1.8772686298593355	0.0	21.122955157975692	0.0	0.0	0.0
ENSG00000169925.17	1.2362437168676235	0.0	0.0	1.3642770994111344	0.0	0.0	0.0	0.0
ENSG00000235138.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000271525.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000273249.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000196363.10	1.1707755145300671	0.0	1.0249662927265002	1.2920285872690043	1.5726656872650653	0.0	0.0	0.0
ENSG00000221676.1	3174.9387742839567	3056.051995849321	3696.1830099809795	3391.9339384109326	3992.5738098599127	0.0	2971.050771060415	0.0
ENSG00000273473.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000289220.1	17.571300558698567	0.0	3.0765916383656706	0.0	0.0	0.0	0.0	0.0
ENSG00000223729.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000279929.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000186350.12	0.3523862710372438	0.0	0.6169996644962867	0.7777633377035407	0.9466986458902893	0.0	0.0	0.0
ENSG00000263897.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000223795.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000228877.2	9.94338550307662	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000227150.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000130635.16	7.626826156481709	2.875317738030275	2.3369415159879745	6.733367619674309	3.5857059509372387	0.0	4.06595413439353	0.0
ENSG00000204011.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000286502.1	0.0	0.0	0.0	0.0	2.552641113288016	0.0	0.0	0.0
ENSG00000264744.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000265872.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000265848.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000264163.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000264136.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000266827.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000266514.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232355.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000160339.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000085265.12	0.5608551654344746	0.0	0.0	0.618940948171169	0.0	0.0	0.0	0.0
ENSG00000236403.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000279935.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000130558.20	3.474097139034117	0.0	0.0	4.600676487891752	1.8666578851293096	0.0	0.0	0.0
ENSG00000227958.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233936.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000178243.4	0.0	0.0	1.9364617848549002	0.0	0.0	0.0	0.0	0.0
ENSG00000235572.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224682.1	0.0	0.0	0.0	0.0	4.20650461604747	0.0	0.0	0.0
ENSG00000225361.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000196422.11	0.0	0.0	0.0	0.8849677623370699	0.0	0.0	0.0	0.0
ENSG00000160345.13	0.0	0.0	0.0	0.0	3.066866831120446	0.0	0.0	0.0
ENSG00000122140.13	3.4348418041297766	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000226706.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000160349.10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000122136.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000122133.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000237339.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224045.1	0.0	0.0	0.0	8.928752689587128	0.0	0.0	0.0	0.0
ENSG00000236543.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204007.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000148386.10	0.0	0.0	0.0	0.0	6.899987656256502	0.0	0.0	0.0
ENSG00000165643.11	1.1685252595598004	0.0	0.0	1.2895452813626662	0.0	0.0	0.0	0.0
ENSG00000107147.14	0.27294567697003547	2.7440179542002623	0.4779056534198085	0.3012136938637012	0.0	0.0	0.7275533629398375	0.0
ENSG00000130559.19	0.4749742182273206	0.0	0.4158205886228602	0.0	0.638017831831307	0.0	0.0	0.0
ENSG00000238058.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000130560.9	2.8639091489345847	3.598984517319187	1.253617925323293	0.0	1.923499250743106	0.0	0.0	0.0
ENSG00000148411.8	0.0	0.0	0.0	0.0	1.584434526942492	0.0	0.0	0.0
ENSG00000260193.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000238227.8	0.0	0.0	0.0	0.0	0.0	0.0	6.657284058073913	0.0
ENSG00000275329.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000107187.17	2.2165463517274966	5.570928117433659	0.0	1.2230531027924039	1.48870827427305	0.0	0.0	0.0
ENSG00000165661.17	1.8910326573280571	0.0	0.0	1.0434401054705242	1.270082153567765	0.0	0.0	0.0
ENSG00000260220.7	0.36605616680860087	0.0	0.320467269401413	0.8079346146091227	0.0	0.0	0.0	0.0
ENSG00000279813.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000283769.1	0.0	0.0	1.8684816820766437	0.0	0.0	0.0	0.0	0.0
ENSG00000262075.3	0.8475939046637708	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000160360.13	1.6565858292397015	2.0817792887256954	0.0	2.7422288330417457	2.2252393044797634	0.0	2.2078653240478685	0.0
ENSG00000213221.5	0.0	0.0	1.2022434572639005	1.5154965842926202	5.534017205429342	0.0	0.0	0.0
ENSG00000289701.1	6.290863259891785	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000187796.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000165684.6	1.6977801843019125	1.4223646257277425	0.9908916154417095	0.0	2.2805743776097787	0.0	0.0	0.0
ENSG00000165689.17	1.3562042687434013	0.0	1.1873016169728576	2.993323081403971	0.0	0.0	3.615045262892909	0.0
ENSG00000165688.12	0.0	1.640770361324225	1.7145662558954566	0.0	0.0	0.0	0.0	0.0
ENSG00000148384.14	0.0	0.0	0.544143781811133	0.0	0.8349116070116125	0.0	0.0	0.0
ENSG00000148396.19	1.5063335971389409	0.0	0.3296834327989406	0.4155848079570684	0.5058525593494834	0.0	1.0038060379575213	0.0
ENSG00000196366.3	1.6540104917671175	0.0	0.0	0.0	0.0	0.0	4.408865928860454	0.0
ENSG00000148400.13	1.018857791552979	2.5607330585282795	2.675905535595519	1.124377283869483	2.7371988380217913	0.0	0.0	0.0
ENSG00000263403.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000227512.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000265181.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000237886.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000279141.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000228401.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000172889.16	1.6598163008255824	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000199161.1	0.0	0.0	0.0	0.0	67.25458556715895	0.0	0.0	0.0
ENSG00000169692.13	4.646036021088202	0.0	4.0674153646952265	0.0	0.0	0.0	0.0	0.0
ENSG00000165716.11	0.0	0.0	0.0	0.0	15.159032987294227	0.0	0.0	0.0
ENSG00000233016.9	0.0	0.0	0.0	0.95984547613383	0.0	0.0	0.0	0.0
ENSG00000280496.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000276161.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000274998.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000281808.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000274356.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000187922.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204003.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000267206.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000278756.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000204001.10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000177984.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000224662.2	0.0	38.20064994811651	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000244187.8	0.0	0.0	0.0	0.0	0.0	0.0	7.4927424273170065	0.0
ENSG00000272896.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000213213.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000273066.5	0.9817229516301714	0.0	0.859458471524989	0.0	0.0	0.0	0.0	0.0
ENSG00000272679.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000228544.1	0.0	4.482892701371593	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000196642.19	0.8362682246643334	0.0	0.0	0.0	0.5616663168803803	0.0	0.0	0.0
ENSG00000213212.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000265806.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000232434.3	0.9167964229463147	0.0	1.6052358785268537	0.0	1.2315036133581454	0.0	2.443776827866856	0.0
ENSG00000054148.18	5.2801104160257974	0.0	2.3112608399881065	2.913476373897537	3.5463025888390267	0.0	0.0	0.0
ENSG00000288873.2	4.841602952578832	12.168580188250994	8.47725250070723	5.343030619707429	0.0	0.0	0.0	0.0
ENSG00000177943.14	0.0	0.0	0.6786434378981471	0.0	2.082564580403829	0.0	0.0	0.0
ENSG00000107223.13	13.930504076323382	0.0	6.097794556564366	0.0	0.0	0.0	0.0	0.0
ENSG00000127191.18	4.644768344138383	2.918467117455013	4.0663055651414215	5.125810548128601	1.5597925711346552	88.8210515350304	0.0	0.0
ENSG00000266507.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000213590.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000260190.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000159069.14	0.0	0.0	2.2621447929938236	1.4257813948763904	1.7354704836698576	0.0	3.4438409335027163	0.0
ENSG00000176919.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000184925.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000198454.2	0.0	0.0	3.809562856912912	0.0	0.0	0.0	0.0	0.0
ENSG00000107317.13	0.0	0.0	0.0	0.0	2.1079055210945836	0.0	0.0	0.0
ENSG00000284341.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000214402.7	0.0	0.0	0.0	1.1590631576314983	2.8216385849992656	0.0	0.0	0.0
ENSG00000148362.11	3.1223543619345513	0.0	2.7334941115633367	0.0	0.0	0.0	0.0	0.0
ENSG00000169583.13	0.0	0.0	0.0	4.846773905802714	0.0	0.0	0.0	0.0
ENSG00000107331.18	0.370066869157982	0.0	0.6479569520105787	0.0	0.4970991107137836	0.0	0.9864358291267781	0.0
ENSG00000180539.8	0.0	0.0	0.0	0.0	1.1456191930277577	0.0	0.0	0.0
ENSG00000180549.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000279073.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000107281.10	0.0	3.932419847600229	6.848809694964756	0.0	10.508528994868586	0.0	0.0	0.0
ENSG00000054179.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000236394.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229257.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000186193.9	1.1158282630615608	2.8044525394527064	0.0	1.231390643608503	0.0	0.0	5.9486166937377805	0.0
ENSG00000231864.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000197355.11	0.8080062645370786	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000268996.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000177239.16	0.0	0.0	0.0	0.0	0.0	0.0	1.0433194182799548	0.0
ENSG00000199411.1	49.48568599205574	0.0	86.64540637350763	54.610743194451516	66.47255550242456	0.0	131.90711668555755	0.0
ENSG00000176978.14	1.5075341818337913	0.0	0.0	1.663664156827074	2.0250229448135	0.0	0.0	0.0
ENSG00000176884.16	2.0794336926203427	2.0905271153078515	1.0922757179891023	0.45895865481509135	0.5586474907855479	0.0	2.217142975658741	0.0
ENSG00000184709.7	7.04014722136773	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000261793.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000263697.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000185863.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000176248.9	1.5594609729999243	0.0	0.6826222927923832	0.0	0.0	0.0	0.0	0.0
ENSG00000176101.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000176058.13	1.6117284587452352	0.0	0.0	0.0	1.082491909336965	0.0	0.0	0.0
ENSG00000187713.7	54.31740900212883	6.825897884794271	2.3776339974861695	2.9971435320503064	0.0	0.0	0.0	0.0
ENSG00000188566.15	0.8203101378791043	0.0	1.436296250601707	0.0	1.101896640942273	0.0	2.1865867453658345	0.0
ENSG00000284976.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000212864.4	4.880469031326598	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000197191.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233198.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000198569.10	0.0	0.0	1.6170800668666787	0.0	0.0	0.0	0.0	0.0
ENSG00000188229.6	2.0892336746768745	0.0	0.0	4.611216411117163	5.612802919203252	0.0	0.0	0.0
ENSG00000188163.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000275549.1	2.5019218079463803	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000197768.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000188986.9	1.6754996044554302	0.0	0.0	0.0	2.2506455800033507	0.0	0.0	0.0
ENSG00000198113.3	5.101617112583065	0.0	1.7865032241960332	0.0	0.0	0.0	0.0	0.0
ENSG00000270259.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000260996.1	2.2954525325333295	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000288234.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000198435.4	1.6114233227250259	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000187609.16	0.0	0.0	0.9836970228543438	0.0	0.0	0.0	0.0	0.0
ENSG00000188747.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000188833.10	3.0012475284321534	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000165802.23	0.865873651132613	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000284317.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000130653.16	0.0	1.0864583022318561	1.5137643368454352	0.0	1.741992820683142	0.0	0.0	0.0
ENSG00000182154.8	29.249271445476243	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000148399.13	0.0	0.0	1.5129959285526202	0.0	1.160739040245383	0.0	0.0	0.0
ENSG00000165724.6	3.5583352803652115	0.0	0.0	0.0	2.389899570739344	0.0	0.0	0.0
ENSG00000197070.14	0.0	0.0	1.966096292380384	0.0	0.0	0.0	0.0	0.0
ENSG00000283411.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000203993.7	0.0	0.0	0.0	1.3225919219157507	0.0	0.0	0.0	0.0
ENSG00000181090.21	0.0	0.0	0.0	0.21166954726531595	3.0917467675546306	0.0	0.0	0.0
ENSG00000274841.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233998.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000255585.3	0.0	0.0	0.7061699154777914	0.8901675350119087	0.0	0.0	2.1501160035932427	0.0
ENSG00000207693.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000203987.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000148408.14	2.1500298046462527	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000276388.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000229926.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000159247.13	0.0	0.0	1.324005854321545	0.0	75.16548386947936	0.0	0.0	0.0
ENSG00000278130.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000237419.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000233013.10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000223256.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000250210.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000286255.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000210049.1	479.52326707794856	150.6504504996144	262.37693479301606	330.7411207551289	322.06421257512744	0.0	159.77481739377393	0.0
ENSG00000211459.2	2730.1159592598297	1199.676595854896	1972.2274626841906	2407.337729873652	2031.384573498622	10919.21690149724	1950.1236621940288	4612.675618596688
ENSG00000210077.1	1048.5227959476156	310.0342604484818	701.9533646781268	816.7867677778834	994.1982214275671	0.0	328.8119430422593	0.0
ENSG00000210082.2	3425.907690264641	1042.8605912712244	2528.4452325569955	2780.5590591976734	1554.7500088777479	10857.932008688966	1338.869925870598	564.5275869328083
tRNA26266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000209082.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000198888.2	93.48446537829776	0.0	105.22522677786856	93.34095646415668	71.75698460094367	0.0	118.66121375479025	0.0
ENSG00000210100.1	61.67781152633033	0.0	0.0	136.13112796298057	248.54955535689177	0.0	328.8119430422593	0.0
ENSG00000210107.1	1123.0501515419317	445.6742493946927	672.7053078165384	1108.9014798651128	714.579971651064	4521.2382482762005	787.7786135387464	0.0
ENSG00000210112.1	938.7725724963514	629.1871756160366	712.2762082763346	897.8648660499528	1261.0234793842303	0.0	500.47111918932126	0.0
ENSG00000198763.3	65.34770050390469	10.26504989008889	21.45346914046542	49.57942712279379	43.889748738645004	0.0	76.20737451507259	0.0
ENSG00000210117.1	125.16967633284685	0.0	109.5809551194361	69.06652815768868	252.20469587684607	0.0	0.0	0.0
ENSG00000210127.1	1171.8784190002764	1240.1370417939272	647.9569520105786	1497.4424075927861	1491.2973321413506	0.0	328.8119430422593	0.0
ENSG00000210135.1	1515.753340797762	879.1382453813115	1071.7918076065394	1737.0704890070742	1252.9621420730984	0.0	310.79485027282055	0.0
ENSG00000210140.1	1418.5896651055978	1296.5069073300149	1185.4666962920815	925.0728922938908	866.1575413952289	0.0	1546.91073203972	0.0
ENSG00000210144.1	1096.1829230361436	1296.5069073300149	846.7619259229152	1067.391798800643	692.9260331161831	0.0	1203.152791586449	0.0
ENSG00000198804.2	91.076768382266	48.55594935039453	74.90163858358343	82.23485453794838	63.023914490625614	0.0	58.853499532855764	0.0
ENSG00000210151.2	1110.2006074739459	465.0513906727227	1187.9210786860608	748.7212037963931	662.7988142850447	4717.813824288209	822.0298576056483	0.0
ENSG00000210154.1	250.3393526656937	157.29679390400915	219.1619102388722	414.3991689461321	672.5458556715895	0.0	333.6474127928808	0.0
ENSG00000198712.1	99.55015193723492	0.0	43.57605232819681	123.59273459796921	16.715320974293892	0.0	16.584812916605184	0.0
ENSG00000210156.1	972.7471989295526	916.8155987547962	1170.9507775619743	1207.6775780715848	1551.6593670137386	0.0	1782.630462636249	0.0
